Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-10-30,Arsenal,West Ham,1,0,H
2012/2013,2013-01-23,Arsenal,West Ham,5,1,H
2013/2014,2014-04-15,Arsenal,West Ham,3,1,H
2014/2015,2015-03-14,Arsenal,West Ham,3,0,H
2015/2016,2015-08-09,Arsenal,West Ham,0,2,A
