Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2013/2014,2013-12-21,Crystal Palace,Newcastle,0,3,A
2014/2015,2015-02-11,Crystal Palace,Newcastle,1,1,D
2015/2016,2015-11-28,Crystal Palace,Newcastle,5,1,H
