Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-02-12,Sunderland,Tottenham,1,2,A
2011/2012,2012-04-07,Sunderland,Tottenham,0,0,D
2012/2013,2012-12-29,Sunderland,Tottenham,1,2,A
2013/2014,2013-12-07,Sunderland,Tottenham,1,2,A
2014/2015,2014-09-13,Sunderland,Tottenham,2,2,D
2015/2016,2015-09-13,Sunderland,Tottenham,0,1,A
