Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2012/2013,2012-09-02,Southampton,Man United,2,3,A
2013/2014,2014-05-11,Southampton,Man United,1,1,D
2014/2015,2014-12-08,Southampton,Man United,1,2,A
2015/2016,2015-09-20,Southampton,Man United,2,3,A
