Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2011/2012,2012-02-04,West Brom,Swansea,1,2,A
2012/2013,2013-03-09,West Brom,Swansea,2,1,H
2013/2014,2013-09-01,West Brom,Swansea,0,2,A
2014/2015,2015-02-11,West Brom,Swansea,2,0,H
2015/2016,2016-02-02,West Brom,Swansea,1,1,D
