Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-03-06,Liverpool,Man United,3,1,H
2011/2012,2011-10-15,Liverpool,Man United,1,1,D
2012/2013,2012-09-23,Liverpool,Man United,1,2,A
2013/2014,2013-09-01,Liverpool,Man United,1,0,H
2014/2015,2015-03-22,Liverpool,Man United,1,2,A
2015/2016,2016-01-17,Liverpool,Man United,0,1,A
