Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-01-01,West Brom,Man United,1,2,A
2011/2012,2011-08-14,West Brom,Man United,1,2,A
2012/2013,2013-05-19,West Brom,Man United,5,5,D
2013/2014,2014-03-08,West Brom,Man United,0,3,A
2014/2015,2014-10-20,West Brom,Man United,2,2,D
2015/2016,2016-03-06,West Brom,Man United,1,0,H
