Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2011/2012,2011-09-17,Swansea,West Brom,3,0,H
2012/2013,2012-11-28,Swansea,West Brom,3,1,H
2013/2014,2014-03-15,Swansea,West Brom,1,2,A
2014/2015,2014-08-30,Swansea,West Brom,3,0,H
2015/2016,2015-12-26,Swansea,West Brom,1,0,H
