Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2011/2012,2012-01-02,Aston Villa,Swansea,0,2,A
2012/2013,2012-09-15,Aston Villa,Swansea,2,0,H
2013/2014,2013-12-28,Aston Villa,Swansea,1,1,D
2014/2015,2015-03-21,Aston Villa,Swansea,0,1,A
2015/2016,2015-10-24,Aston Villa,Swansea,1,2,A
